"RouteID","StationId","EstimateTime","Memo"
"113","4082","254",""
"113","4083","254",""
"113","4084","254",""
"113","4085","254",""
"113","4086","254",""
"113","4087","254",""
"113","4088","254",""
"113","4089","254",""
"113","4090","254",""
"113","4091","254",""
"113","4092","254",""
"113","4093","254",""
"113","4094","254",""
"113","4095","254",""
"113","4096","254",""
"113","4097","254",""
"113","4098","254",""
"113","4099","254",""
"113","4100","254",""
"113","4101","254",""
"113","4102","254",""
"113","4103","254",""
"113","4104","254",""
"113","38998","254",""
"113","4106","254",""
"113","4107","254",""
"113","4108","254",""
"113","4109","254",""
"113","4110","254",""
"113","4111","254",""
"113","4112","254",""
"113","4113","254",""
"113","4114","254",""
"113","4115","254",""
"113","4116","254",""
"113","4117","254",""
"113","4118","254",""
"113","4119","254",""
"113","4120","254",""
"113","4121","254",""
"113","4122","254",""
"113","4124","254",""
"113","4125","254",""
"113","4126","254",""
"113","4127","254",""
"113","4128","254",""
"113","4129","3",""
"113","4130","3",""
"113","4131","5",""
"113","4132","5",""
"113","4133","7",""
"113","4134","7",""
"113","4135","8",""
"1112","10226","-1","未發車"
"1112","10225","-1","未發車"
"1112","10227","-1","未發車"
"1112","10228","-1","未發車"
"1112","10229","-1","未發車"
"1112","10230","-1","未發車"
"1112","10231","-1","未發車"
"1112","10232","-1","未發車"
"1112","10233","-1","未發車"
"1112","10234","-1","未發車"
"1112","10235","-1","未發車"
"1112","10236","-1","未發車"
"1112","10237","-1","未發車"
"1112","10238","-1","未發車"
"1112","10239","-1","未發車"
"1112","10240","-1","未發車"
"1112","10241","-1","未發車"
"1112","10242","-1","未發車"
"1112","10243","-1","未發車"
"1112","10244","-1","未發車"
"1112","10245","-1","未發車"
"1112","40122","-1","未發車"
"1112","10247","-1","未發車"
"1112","10248","-1","未發車"
"1112","10201","254",""
"1112","10202","254",""
"1112","10203","254",""
"1112","10204","254",""
"1112","10205","254",""
"1112","10206","254",""
"1112","10207","254",""
"1112","10208","254",""
"1112","10209","254",""
"1112","10210","254",""
"1112","10211","254",""
"1112","10212","254",""
"1112","10213","254",""
"1112","10214","254",""
"1112","10215","254",""
"1112","10216","254",""
"1112","10217","254",""
"1112","10218","254",""
"1112","10219","254",""
"1112","10220","254",""
